WINGS,0x667088b212ce3d06a1b553a7221E1fD19000d9aF,18
SNM,0x983f6d60db79ea8ca4eb9968c6aff8cfa04b3c63,18
RHOC,0x168296bb09e24a88805cb9c33356536b980d3fc5,8
CPT,0x88d50b466be55222019d71f9e8fae17f5f45fca1,8
ADX,0x4470BB87d77b963A013DB939BE332f927f2b992e,4
FTM,0x4e15361fd6b4bb609fa63c81a2be19d873717870,18
DNT,0x0abdace70d3790235af448c88547603b945604ea,18
MOD,0x957c30ab0426e0c93cd8241e2c60392d08c6ac8e,0
TKN,0xaaaf91d9b90df800df4f55c205fd6989c977e73a,8
DBET,0x9b68bfae21df5a510931a262cecf63f41338f264,18
MWAT,0x6425c6be902d692ae2db752b3c268afadb099d3b,18
JNT,0xa5fd1a791c4dfcaacc963d4f73c6ae5824149ea7,18
TRIO,0x8b40761142b9aa6dc8964e61d0585995425c3d94,18
ARC,0xAc709FcB44a43c35F0DA4e3163b117A17F3770f5,18
IHT,0xeda8b016efa8b1161208cf041cd86972eee0f31e,18
WPR,0x4CF488387F035FF08c371515562CBa712f9015d4,18
CZR,0x0223fc70574214f65813fe336d870ac47e147fae,18
SCRL,0x24dcc881e7dd730546834452f21872d5cb4b5293,18
MOC,0x865ec58b06bf6305b886793aa20a2da31d034e68,18
VITE,0x1b793e49237758dbd8b752afc9eb4b329d5da016,18
CNN,0x8713d26637cf49e1b6b4a7ce57106aabc9325343,18
MLN,0xBEB9eF514a379B997e0798FDcC901Ee474B6D9A1,18
SNGLS,0xaec2e87e0a235266d9c5adc9deb4b2e29b54d009,0
CVT,0xbe428c3867f05dea2a89fc76a102b544eac7f772,18
POA20,0x6758b7d441a9739b98552b373703d8d3d14f9e62,18
KAN,0x1410434b0346f5be678d0fb554e5c7ab620f8f4a,18
MET,0xa3d58c4e56fedcae3a7c43a725aee9a71f0ece4e,18
CPC,0xfAE4Ee59CDd86e3Be9e8b90b53AA866327D7c090,18
COSM,0xc4bcd64cb216d49fd3c643a32762f34626b45a1a,18
LA,0xe50365f5d679cb98a1dd62d6f6e58e59321bcddf,18
QNTU,0x4234f63b1d202f6c016ca3b6a0d41d7d85f17716,18
CFI,0x12fef5e57bf45873cd9b62e9dbd7bfb99e32d73e,18
MDS,0x66186008C1050627F979d464eABb258860563dbE,18
LGO,0x123ab195dd38b1b40510d467a6a359b201af056f,8
QCH,0x687bfc3e73f6af55f0ccca8450114d107e781a0e,18
LYM,0x57ad67acf9bf015e4820fbd66ea1a21bed8852ec,18
INT,0x0b76544f6c413a555f309bf76260d1e02377c02a,6
TRAC,0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f,18
PRE,0x88a3e4f35d64aad41a6d4030ac9afe4356cb84fa,18
PST,0x5d4abc77b8405ad177d8ac6682d584ecbfd46cec,18
RCN,0xf970b8e36e23f7fc3fd752eea86f8be8d83375a6,18
ZIP,0xa9d2927d3a04309e008b6af6e2e282ae2952e7fd,18
BTO,0x36905fc93280f52362a1cbab151f25dc46742fb5,18
RTH,0x3fd8f39a962efda04956981c31ab89fab5fb8bc8,18
RFR,0xd0929d411954c47438dc1d871dd6081f5c5e149c,4
SKB,0x4af328c52921706dcb739f25786210499169afe6,8
ROX,0x574f84108a98c575794f75483d801d1d5dc861a5,18
DLT,0x07e3c70653548b04f0a75970c1f81b4cbbfb606f,18
HYDRO,0xebbdf302c940c6bfd49c6b165f457fdb324649bc,18
TNT,0x08f5a9235b08173b7569f83645d2c7fb55e8ccd8,8
MSP,0x68AA3F232dA9bdC2343465545794ef3eEa5209BD,18
DAPS,0x93190dbce9b9bd4aa546270a8d1d65905b5fdd28,18
NPX,0x28b5e12cce51f15594b0b91d5b5adaa70f684a02,2
COB,0xb2f7eb1f2c37645be61d73953035360e768d81e6,18
LBA,0xfe5f141bf94fe84bc28ded0ab966c16b17490657,18
CDT,0x177d39ac676ed1c67a2b268ad7f1e58826e5b0af,18
PAI,0xb9bb08ab7e9fa0a1356bd4a39ec0ca267e03b0b3,18
CAS,0xe8780b48bdb05f928697a5e8155f672ed91462f7,18
TTC ,0x9389434852b94bbad4c8afed5b7bdbc5ff0c2275,18
EKT,0xbab165df9455aa0f2aed1f2565520b91ddadb4c8,8
MTH,0xaf4dce16da2877f8c9e00544c93b62ac40631f16,5
ECOM,0x171d750d42d661b62c277a6b486adb82348c3eca,18
TFD,0xe5f166c0d8872b68790061317bb6cca04582c912,18
META,0xde2f7766c8bf14ca67193128535e5c7454f8387c,18
ATX,0x1a0f2ab46ec630f9fd638029027b552afa64b94c,18
SOC,0x2d0e95bd4795d7ace0da3c0ff7b706a5970eb9d3,18
TIX,0xea1f346faf023f974eb5adaf088bbcdf02d761f4,18
EVX,0xf3db5fa2c66b7af3eb0c0b782510816cbe4813b8,4
DX,0x973e52691176d36453868d9d86572788d27041a9,18
FOTA,0x4270bb238f6dd8b1c3ca01f96ca65b2647c06d3c,18
ARN,0xBA5F11b16B155792Cf3B2E6880E8706859A8AEB6,8
BPT,0x327682779bab2bf4d1337e8974ab9de8275a7ca8,18
GRID,0x12b19d3e2ccc14da04fae33e63652ce469b3f2fd,12
COV,0xe2fb6529ef566a080e6d23de0bd351311087d567,18
BCV,0x1014613e2b3cbc4d575054d4982e580d9b99d7b1,8
CCCX,0x378903a03fb2c3ac76bb52773e3ce11340377a32,18
HUM,0xb0514a5b4aa58ac6e954f537598dd42a71916581,18
SSP,0x624d520bab2e4ad83935fa503fb130614374e850,4
NGC,0x72dd4b6bd852a3aa172be4d6c5a6dbec588cf131,18
UPP,0xc86d054809623432210c107af2e3f619dcfbf652,18
VIB,0x2C974B2d0BA1716E644c1FC59982a89DDD2fF724,18
SPANK,0x42d6622dece394b54999fbd73d108123806f6a18,18
APPC,0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db,18
YOYOW,0xcbeaec699431857fdb4d37addbbdc20e132d4903,18
DCC,0xffa93aacf49297d51e211817452839052fdfb961,18
RBLX,0xfc2c4d8f95002c14ed0a7aa65102cac9e5953b5e,18
PLBT,0x0affa06e7fbe5bc9a764c979aa66e8256a631f02,6
Xaurum,0x4DF812F6064def1e5e029f1ca858777CC98D2D81,8
INO,0xc9859fccc876e6b4b3c749c5d29ea04f48acb74f,0
MRK,0xf453b5b9d4e0b5c62ffb256bb2378cc2bc8e8a89,8
XCEL,0xf6276830c265a779a2225b9d2fcbab790cbeb92b,18
NMR,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,18
FUEL,0xea38eaa3c86c8f9b751533ba2e562deb9acded40,18
DNA,0x82b0e50478eeafde392d45d1259ed1071b6fda81,18
AST,0x27054b13b1b798b345b591a4d22e6562d47ea75a,4
GNX,0x6ec8a24cabdc339a06a172f8223ea557055adaa5,9
IMT,0x13119e34e140097a507b07a5564bde1bc375d9e6,18
TTV,0xa838be6e4b760e6061d4732d6b9f11bf578f9a76,18
SPD,0x1dea979ae76f26071870f824088da78979eb91c8,18
STQ,0x5c3a228510d246b78a3765c20221cbf3082b44a4,18
DGX,0x4f3afec4e5a3f2a6a1a411def7d7dfe50ee057bf,9
CHSB,0xba9d4199fab4f26efe3551d490e3821486f135ba,8
TAU,0xc27a2f05fa577a83ba0fdb4c38443c0718356501,18
SWFTC,0x0bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e,8
B2BX,0x5d51fcced3114a8bb5e90cdd0f9d682bcbcc5393,18
AURA,0xcdcfc0f66c522fd086a1b725ea3c0eeb9f9e8814,18
BBC,0xe7D3e4413E29ae35B0893140F4500965c74365e5,18
XPA,0x90528aeb3a2b736b780fd1b6c478bb7e1d643170,18
QAU,0x671abbe5ce652491985342e85428eb1b07bc6c64,8
DOCK,0xe5dada80aa6477e85d09747f2842f7993d0df71c,18
BZ,0x4375e7ad8a01b8ec3ed041399f62d9cd120e0063,18
XRL,0xb24754be79281553dc1adc160ddf5cd9b74361a4,9
OIO,0xa3efef1a1e3d1ad72b9d0f4253e7c9c084c2c08b,18
ADT,0xd0d6d6c5fe4a677d343cc433536bb717bae167dd,9
LUN,0xfa05A73FfE78ef8f1a739473e462c54bae6567D9,18
ZCN,0xb9EF770B6A5e12E45983C5D80545258aA38F3B78,10
UKG,0x24692791bc444c5cd0b81e3cbcaba4b04acd1f3b,18
LND,0x0947b0e6d821378805c9598291385ce7c791a6b2,18
SDA,0x4212fea9fec90236ecc51e41e2096b16ceb84555,18
KICK,0x27695e09149adc738a978e9a678f99e4c39e9eb9,8
NANJ,0xffe02ee4c69edf1b340fcad64fbd6b37a7b9e265,8
BCPT,0x1c4481750daa5ff521a2a7490d9981ed46465dbd,18
NCT,0x9e46a38f5daabe8683e10793b06749eef7d733d1,18
EDN,0x05860d453c7974cbf46508c06cba14e211c629ce,18
CAG,0x7d4b8cce0591c9044a22ee543533b72e976e36c3,18
XES,0xa017ac5fac5941f95010b12570b812c974469c2c,18
BWX,0xbd168cbf9d3a375b38dc51a202b5e8a4e52069ed,18
ROCK2,0xC16b542ff490e01fcc0DC58a60e1EFdc3e357cA6,0
HMC,0xAa0bb10CEc1fa372eb3Abc17C933FC6ba863DD9E,18
REM,0x83984d6142934bb535793a82adb0a46ef0f66b6d,4
TAAS,0xe7775a6e9bcf904eb39da2b68c5efb4f9360e08c,6
GET,0x8a854288a5976036a725879164ca3e91d30c6a1b,18
ZCO,0x2008e3057bd734e10ad13c9eae45ff132abc1722,8
FTT,0x2aec18c5500f21359ce1bea5dc1777344df4c0dc,18
SENT,0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,8
XMX,0x0f8c45b896784a1e408526b9300519ef8660209c,8
RNTB,0x1fe70be734e473e5721ea57c8b5b01e6caa52686,18
DACS,0xa31108e5bab5494560db34c95492658af239357c,18
CEEK,0xb056c38f6b7dc4064367403e26424cd2c60655e1,18
XDCE,0x41ab1b6fcbb2fa9dced81acbdec13ea6315f2bf2,18
DADI,0xfb2f26f266fb2805a387230f2aa0a331b4d96fba,18
CXO,0xb6ee9668771a79be7967ee29a63d4184f8097143,18
GSC,0x228ba514309ffdf03a81a205a6d040e429d6e80c,18
GIM,0xae4f56f072c34c0a65b3ae3e4db797d831439d93,8
QUN,0x264dc2dedcdcbb897561a57cba5085ca416fb7b4,18
MOT,0x263c618480dbe35c300d8d5ecda19bbb986acaed,18
DEC,0x89c6c856a6db3e46107163d0cda7a7ff211bd655,18
HBT,0xdd6c68bb32462e01705011a4e2ad1a60740f217f,15
CSNO,0x29d75277ac7f0335b2165d0895e8725cbf658d73,8
cV,0xda6cb58a0d0c01610a29c5a65c303e13e885887c,18
PAL,0xfedae5642668f8636a11987ff386bfd215f942ee,18
FNKOS,0x0707681f344deb24184037fc0228856f2137b02e,18
IVY,0xA4eA687A2A7F29cF2dc66B39c68e4411C0D00C49,18
GEN,0x543ff227f64aa17ea132bf9886cab5db55dcaddf,18
UBT,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,8
TRXC,0xad5fe5b0b8ec8ff4565204990e4405b2da117d8e,0
Gene,0x884181554dfa9e578d36379919c05c25dc4a15bb,18
FXT,0x1829aa045e21e0d59580024a951db48096e01782,18
WTT,0x84119cb33e8f590d75c2d6ea4e6b0741a7494eda,0
Soar,0xD65960FAcb8E4a2dFcb2C2212cb2e44a02e2a57E,6
GAT,0x687174f8c49ceb7729d925c3a961507ea4ac7b28,18
HVN,0xC0Eb85285d83217CD7c891702bcbC0FC401E2D9D,8
Seele,0xb1eef147028e9f480dbc5ccaa3277d417d1b85f0,18
ROL,0x2e071D2966Aa7D8dECB1005885bA1977D6038A65,16
EBC,0x31f3d9d1bece0c033ff78fa6da60a6048f3e13c5,18
DIVX,0x13f11c9905a08ca76e3e853be63d4f0944326c72,18
BKX,0x45245bc59219eeaaf6cd3f382e078a461ff9de7b,18
BBK,0x4a6058666cf1057eac3cd3a5a614620547559fc9,18
CBT,0x076C97e1c869072eE22f8c91978C99B4bcB02591,18
UUU,0x3543638ed4a9006e4840b105944271bcea15605d,18
MRPH,0x7b0c06043468469967dba22d1af33d77d44056c8,4
DRP,0x621d78f2ef2fd937bfca696cabaf9a779f59b3ed,2
OAX,0x701c244b988a513c945973defa05de933b23fe1d,18
UBEX,0x6704b673c70de9bf74c8fba4b4bd748f0e2190e1,18
WET,0x36d10c6800d569bb8c4fe284a05ffe3b752f972c,18
DAX,0x0b4bdc478791897274652dc15ef5c135cae61e60,18
OWN,0x170b275ced089fffaebfe927f445a350ed9160dc,8
UP,0x6ba460ab75cd2c56343b3517ffeba60748654d26,8
ELEC,0xd49ff13661451313ca1553fd6954bd1d9b6e02b9,18
PSM,0x1a66e09f7dccc10eae46e27cfa6b8d44a50df1e7,18
MVL,0xa849eaae994fb86afa73382e9bd88c2b6b18dc71,18
HST,0x554c20b7c486beee439277b4540a434566dc4c02,18
DATx,0xabbbb6447b68ffd6141da77c18c7b5876ed6c5ab,18
IXT,0xfca47962d45adfdfd1ab2d972315db4ce7ccf094,8
UFR,0xea097a2b1db00627b2fa17460ad260c016016977,18
SKM,0xd99b8a7fa48e25cce83b81812220a3e03bf64e5f,18
BAAS,0x3e65e1eefde5ea7ccfc9a9a1634abe90f32262f8,18
NET,0xcfb98637bcae43C13323EAa1731cED2B716962fD,18
ROC,0x1bcbc54166f6ba149934870b60506199b6c9db6d,10
HDG,0xffe8196bc259e8dedc544d935786aa4709ec3e64,18
LCS,0xaa19961b6b858d9f18a115f25aa1d98abc1fdba8,18
COVA,0xb37a769b37224449d92aac57de379e1267cd3b00,18
SONIQ,0x1c62aca2b7605db3606eacda7bc67a1857ddb8ff,18
VIN,0xf3e014fe81267870624132ef3a646b8e83853a96,18
SNC,0xF4134146AF2d511Dd5EA8cDB1C4AC88C57D60404,18
MDT,0x814e0908b12a99fecf5bc101bb5d0b8b5cdf7d26,18
BTT,0xfa456cf55250a839088b27ee32a424d7dacb54ff,18
TIME,0x6531f133e6deebe7f2dce5a0441aa7ef330b4e53,8
BANCA,0x998b3b82bc9dba173990be7afb772788b5acb8bd,18
SHIP,0xe25b0bba01dc5630312b6a21927e578061a13f55,18
LXT,0xbc46d9961a3932f7d6b64abfdec80c1816c4b835,18
CAPP,0x04f2e7221fdb1b52a68169b25793e51478ff0329,2
AMLT,0xca0e7269600d353f70b14ad118a49575455c0f2f,18
ROBET,0x2344871f523cbb28a4f60045531184cf1f03ad24,18
DPY,0x6c2adc2073994fb2ccc5032cc2906fa221e9b391,18
ISR,0xb16d3ed603d62b125c6bd45519eda40829549489,18
ULT,0xe884cc2795b9c45beeac0607da9539fd571ccf85,18
YEED,0xca2796f9f61dc7b238aab043971e49c6164df375,18
YEE,0x922105fad8153f516bcfb829f56dc097a0e1d705,18
EXC,0x00c4b398500645eb5da00a1a379a88b11683ba01,18
FDZ,0x23352036e911a22cfc692b5e2e196692658aded9,18
EXRN,0xe469c4473af82217b30cf17b10bcdb6c8c796e75,0
ZSC,0x7A41e0517a5ecA4FdbC7FbebA4D4c47B9fF6DC63,18
AIR,0x27dce1ec4d3f72c3e457cc50354f1f975ddef488,8
CARD,0x954b890704693af242613edef1b603825afcd708,18
BLT,0x107c4504cd79c5d2696ea0030a8dd4e92601b82e,18
FLIXX,0xf04a8ac553fcedb5ba99a64799155826c136b0be,18
KCASH,0x32d74896f05204d1b6ae7b0a3cebd7fc0cd8f9c7,18
SXUT,0x2c82c73d5b34aa015989462b2948cd616a37641f,18
DOV,0xac3211a5025414af2866ff09c23fc18bc97e79b1,18
FTN,0x66d9c4d19b4c8e23a54c6dc4ceed141f66b8111c,18
ABL,0xf8b358b3397a8ea5464f8cc753645d42e14b79ea,18
HMQ,0xcbcc0f036ed4788f63fc0fee32873d6a7487b908,8
WTL,0x9a0587eae7ef64b2b38a10442a44cfa43edd7d2a,18
LINA,0xc05d14442a510de4d3d71a3d316585aa0ce32b50,18
TMT,0x3209f98bebf0149b769ce26d71f7aea8e435efea,18
ZAP,0x6781a0f84c7e9e846dcb84a9a5bd49333067b104,18
ZMN,0x554ffc77f4251a9fb3c0e3590a6a205f8d4e067d,18
RMESH,0x8d5682941ce456900b12d47ac06a88b47c764ce1,18
LATX,0x2f85e502a988af76f7ee6d83b7db8d6c0a823bf9,8
NCC,0x5d48f293baed247a2d0189058ba37aa238bd4725,18
Bez,0x3839d8ba312751aa0248fed6a8bacb84308e20ed,18
FTI,0x943ed852dadb5c3938ecdc6883718df8142de4c8,18
HSC,0x2bba3cf6de6058cc1b4457ce00deb359e2703d7f,18
IFOOD,0x81e74a3ea4bab2277aa3b941e9d9f37b08ac5374,18
FLUZ,0x954b5de09a55e59755acbda29e1eb74a45d30175,18
PNK,0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,18
CEN,0x0bc61dded5f6710c637cf8288eb6058766ce1921,18
AXPR,0xC39E626A04C5971D770e319760D7926502975e47,18
